time,gFx,gFy,gFz,TgF,walker,gender
3.337640853,-0.8628,-0.9674,-0.5838,1.422,wenling,female
3.338861634,-0.828,-0.9606,-0.5664,1.389,wenling,female
3.341306114,-0.7889,-0.9441,-0.4868,1.323,wenling,female
3.344212312,-0.799,-0.966,-0.5484,1.368,wenling,female
3.347238875,-0.7604,-0.966,-0.6678,1.399,wenling,female
3.349485281,-0.7072,-0.9894,-0.7387,1.423,wenling,female
3.352738146,-0.6971,-0.9738,-0.7862,1.433,wenling,female
3.355323719,-0.7237,-0.9241,-0.828,1.436,wenling,female
3.357805542,-0.7275,-0.8914,-0.8018,1.402,wenling,female
3.359650386,-0.7396,-0.85,-0.743,1.35,wenling,female
3.362223251,-0.7672,-0.7998,-0.6571,1.288,wenling,female
3.365110595,-0.8024,-0.7695,-0.58,1.254,wenling,female
3.367517314,-0.8333,-0.7452,-0.5154,1.231,wenling,female
3.369834085,-0.871,-0.7208,-0.4688,1.224,wenling,female
3.372522731,-0.8927,-0.6906,-0.3882,1.194,wenling,female
3.374843877,-0.9179,-0.6536,-0.132,1.134,wenling,female
3.377796274,-0.9179,-0.639,-0.1446,1.128,wenling,female
3.38022669,-0.8754,-0.6283,-0.331,1.127,wenling,female
3.382122003,-0.8691,-0.6126,-0.3286,1.113,wenling,female
3.384717056,-0.8787,-0.6058,-0.3722,1.13,wenling,female
3.387738202,-0.8507,-0.6209,-0.5484,1.187,wenling,female
3.390252629,-0.843,-0.6258,-0.627,1.223,wenling,female
3.392021587,-0.8425,-0.6399,-0.6707,1.253,wenling,female
3.394786588,-0.8372,-0.6648,-0.7115,1.284,wenling,female
3.397538203,-0.8203,-0.6833,-0.6853,1.269,wenling,female
3.399995859,-0.8005,-0.7033,-0.6018,1.224,wenling,female
3.402596745,-0.7797,-0.7199,-0.5475,1.194,wenling,female
3.404643724,-0.7599,-0.734,-0.496,1.167,wenling,female
3.408119975,-0.7454,-0.7408,-0.4451,1.141,wenling,female
3.410070652,-0.7362,-0.7379,-0.3984,1.116,wenling,female
3.412484819,-0.728,-0.7423,-0.3786,1.106,wenling,female
3.414487423,-0.7092,-0.7496,-0.3873,1.102,wenling,female
3.417762684,-0.6971,-0.7749,-0.3849,1.111,wenling,female
3.420331851,-0.6565,-0.8319,-0.4023,1.134,wenling,female
3.422242163,-0.5869,-0.8709,-0.4727,1.152,wenling,female
3.425474299,-0.5541,-0.849,-0.5227,1.141,wenling,female
3.426907476,-0.5951,-0.7652,-0.4805,1.082,wenling,female
3.42999805,-0.6357,-0.695,-0.4431,1.041,wenling,female
3.432241019,-0.6319,-0.6575,-0.3907,0.992,wenling,female
3.434979561,-0.6043,-0.6365,-0.3543,0.947,wenling,female
3.437547373,-0.5599,-0.6292,-0.3271,0.904,wenling,female
3.44029154,-0.5159,-0.639,-0.3276,0.884,wenling,female
3.442787009,-0.4927,-0.6545,-0.3499,0.891,wenling,female
3.444941332,-0.4637,-0.6804,-0.3217,0.884,wenling,female
3.447487114,-0.4338,-0.7067,-0.3062,0.884,wenling,female
3.450311958,-0.3965,-0.713,-0.3004,0.869,wenling,female
3.452904041,-0.355,-0.7092,-0.298,0.847,wenling,female
3.454539146,-0.3227,-0.6969,-0.3198,0.832,wenling,female
3.46465623,-0.282,-0.6955,-0.3519,0.829,wenling,female
3.465792689,-0.2593,-0.6819,-0.3921,0.828,wenling,female
3.466221699,-0.2289,-0.6809,-0.3975,0.821,wenling,female
3.466601803,-0.1927,-0.677,-0.4048,0.812,wenling,female
3.468934408,-0.1497,-0.6843,-0.4261,0.82,wenling,female
3.473301856,-0.1241,-0.7018,-0.4295,0.832,wenling,female
3.474157794,-0.1013,-0.7023,-0.4276,0.828,wenling,female
3.484713472,-0.098,-0.6921,-0.4431,0.828,wenling,female
3.485454045,-0.1052,-0.674,-0.4499,0.817,wenling,female
3.485712066,-0.1168,-0.658,-0.4834,0.825,wenling,female
3.485940764,-0.1318,-0.6273,-0.5338,0.834,wenling,female
3.486165243,-0.1622,-0.597,-0.5877,0.853,wenling,female
3.487797639,-0.1603,-0.5722,-0.5731,0.826,wenling,female
3.491670399,-0.1627,-0.5346,-0.514,0.759,wenling,female
3.493498264,-0.1985,-0.4884,-0.5023,0.728,wenling,female
3.495342796,-0.2163,-0.4791,-0.5053,0.729,wenling,female
3.498999306,-0.2531,-0.4684,-0.5295,0.751,wenling,female
3.500905765,-0.2859,-0.4377,-0.4984,0.722,wenling,female
3.503345401,-0.3067,-0.4206,-0.4538,0.691,wenling,female
3.504899724,-0.3159,-0.4328,-0.4616,0.707,wenling,female
3.50911686,-0.3057,-0.4255,-0.4164,0.669,wenling,female
3.510172745,-0.3453,-0.3972,-0.4154,0.671,wenling,female
3.51288587,-0.3598,-0.3943,-0.4402,0.692,wenling,female
3.516744152,-0.412,-0.3636,-0.4484,0.709,wenling,female
3.518044777,-0.4724,-0.3338,-0.4198,0.715,wenling,female
3.521228996,-0.4903,-0.3358,-0.3776,0.704,wenling,female
3.522985246,-0.4946,-0.3168,-0.3494,0.683,wenling,female
3.525234049,-0.514,-0.2851,-0.3499,0.684,wenling,female
3.529367278,-0.5439,-0.2505,-0.3417,0.689,wenling,female
3.529963476,-0.5473,-0.2354,-0.2805,0.658,wenling,female
3.533490143,-0.5352,-0.2252,-0.2397,0.628,wenling,female
3.53494905,-0.5255,-0.214,-0.214,0.606,wenling,female
3.538813269,-0.5275,-0.2003,-0.1767,0.591,wenling,female
3.541560509,-0.4661,-0.2232,-0.163,0.542,wenling,female
3.543221446,-0.4801,-0.1993,-0.1776,0.549,wenling,female
3.545926551,-0.5019,-0.1648,-0.1611,0.552,wenling,female
3.549040145,-0.5043,-0.1477,-0.1514,0.547,wenling,female
3.550121916,-0.4941,-0.1443,-0.1538,0.537,wenling,female
3.554342645,-0.4792,-0.1413,-0.1446,0.52,wenling,female
3.555379781,-0.4647,-0.1443,-0.1495,0.509,wenling,female
3.558586864,-0.4976,-0.1648,-0.2145,0.566,wenling,female
3.561160563,-0.5574,-0.175,-0.2805,0.648,wenling,female
3.564410355,-0.5995,-0.2617,-0.2538,0.702,wenling,female
3.565427021,-0.6468,-0.311,-0.2674,0.766,wenling,female
3.56916723,-0.6913,-0.2666,-0.3217,0.808,wenling,female
3.570152907,-0.7614,-0.2106,-0.3868,0.88,wenling,female
3.573186762,-0.8068,-0.1745,-0.4203,0.926,wenling,female
3.575549106,-0.8251,-0.1584,-0.4368,0.947,wenling,female
3.578488533,-0.844,-0.1477,-0.4314,0.959,wenling,female
3.58027921,-0.8392,-0.1545,-0.4276,0.954,wenling,female
3.583993065,-0.8309,-0.1779,-0.4251,0.95,wenling,female
3.585121815,-0.8222,-0.2086,-0.4174,0.945,wenling,female
3.58926869,-0.8082,-0.233,-0.4339,0.946,wenling,female
3.591406034,-0.8048,-0.2491,-0.4416,0.951,wenling,female
3.594082233,-0.8087,-0.2554,-0.4465,0.958,wenling,female
3.595181087,-0.8082,-0.2471,-0.4557,0.96,wenling,female
3.597862702,-0.8034,-0.2252,-0.4562,0.951,wenling,female
3.600779681,-0.7903,-0.2696,-0.4402,0.944,wenling,female
3.603497025,-0.77,-0.3295,-0.4227,0.938,wenling,female
3.60681864,-0.7763,-0.3597,-0.3737,0.934,wenling,female
3.60817489,-0.8111,-0.3519,-0.3402,0.947,wenling,female
3.611475932,-0.8329,-0.3397,-0.3407,0.962,wenling,female
3.612577703,-0.828,-0.3436,-0.3359,0.957,wenling,female
3.616336089,-0.8232,-0.3621,-0.3014,0.948,wenling,female
3.619086298,-0.8116,-0.3811,-0.2786,0.939,wenling,female
3.620140725,-0.8299,-0.3816,-0.2504,0.947,wenling,female
3.624614579,-0.8372,-0.3762,-0.2708,0.957,wenling,female
3.625865882,-0.8184,-0.3928,-0.2975,0.955,wenling,female
3.629162705,-0.8,-0.4119,-0.2873,0.945,wenling,female
3.630124007,-0.7681,-0.4323,-0.3024,0.932,wenling,female
3.633945309,-0.7517,-0.463,-0.3194,0.939,wenling,female
3.635875831,-0.7468,-0.4918,-0.3096,0.946,wenling,female
3.637769789,-0.7338,-0.5244,-0.3164,0.956,wenling,female
3.641559737,-0.7362,-0.5279,-0.3237,0.962,wenling,female
3.643539842,-0.7309,-0.5274,-0.3286,0.959,wenling,female
3.645487342,-0.7092,-0.5381,-0.3329,0.95,wenling,female
3.649178384,-0.7106,-0.5371,-0.3213,0.947,wenling,female
3.650294478,-0.6937,-0.578,-0.2689,0.942,wenling,female
3.654165676,-0.6662,-0.5893,-0.2577,0.926,wenling,female
3.655253228,-0.658,-0.5722,-0.2344,0.903,wenling,female
3.659285677,-0.6801,-0.5532,-0.2004,0.899,wenling,female
3.660395989,-0.6671,-0.5415,-0.2252,0.888,wenling,female
3.663255677,-0.641,-0.5371,-0.2494,0.873,wenling,female
3.666008959,-0.6174,-0.5649,-0.2227,0.866,wenling,female
3.669345313,-0.584,-0.5859,-0.2038,0.852,wenling,female
3.670517032,-0.5719,-0.5863,-0.23,0.851,wenling,female
3.674595209,-0.5744,-0.5873,-0.2699,0.865,wenling,female
3.675167553,-0.5637,-0.6024,-0.2864,0.873,wenling,female
3.678962918,-0.5647,-0.6151,-0.3145,0.892,wenling,female
3.6823887,-0.5724,-0.616,-0.3261,0.902,wenling,female
3.682935002,-0.5767,-0.6083,-0.3567,0.911,wenling,female
3.687361929,-0.5613,-0.6175,-0.3606,0.909,wenling,female
3.6885212,-0.5521,-0.6302,-0.348,0.907,wenling,female
3.691927659,-0.5749,-0.6283,-0.3247,0.911,wenling,female
3.69299094,-0.5903,-0.6195,-0.3092,0.91,wenling,female
3.696131305,-0.6019,-0.616,-0.2907,0.909,wenling,female
3.699367764,-0.6188,-0.617,-0.2674,0.914,wenling,female
3.700643337,-0.658,-0.5868,-0.2494,0.916,wenling,female
3.704759744,-0.685,-0.5629,-0.2257,0.915,wenling,female
3.705873337,-0.7019,-0.5478,-0.1897,0.91,wenling,female
3.709171619,-0.7304,-0.5279,-0.1795,0.919,wenling,female
3.710320005,-0.7454,-0.5113,-0.165,0.919,wenling,female
3.713941672,-0.7507,-0.4825,-0.1553,0.906,wenling,female
3.716712505,-0.7536,-0.4718,-0.1533,0.902,wenling,female
3.718503183,-0.7604,-0.4586,-0.1242,0.897,wenling,female
3.721359172,-0.7637,-0.4528,-0.132,0.898,wenling,female
3.723445995,-0.7574,-0.4499,-0.1218,0.889,wenling,female
3.724950631,-0.7478,-0.445,-0.1175,0.878,wenling,female
3.729558861,-0.7449,-0.4523,-0.1315,0.881,wenling,female
3.731243548,-0.7328,-0.4494,-0.1383,0.871,wenling,female
3.733584486,-0.7232,-0.4523,-0.1368,0.864,wenling,female
3.736306257,-0.7174,-0.4547,-0.15,0.862,wenling,female
3.738120112,-0.6947,-0.4704,-0.1558,0.853,wenling,female
3.741367404,-0.6724,-0.485,-0.1602,0.844,wenling,female
3.744474591,-0.6618,-0.4801,-0.1655,0.834,wenling,female
3.745185998,-0.643,-0.4894,-0.1538,0.823,wenling,female
3.749586467,-0.6212,-0.4986,-0.1587,0.812,wenling,female
3.750872196,-0.5985,-0.5049,-0.1645,0.8,wenling,female
3.754269436,-0.5879,-0.5098,-0.1495,0.792,wenling,female
3.756713499,-0.5942,-0.4961,-0.1296,0.785,wenling,female
3.758191364,-0.6068,-0.4976,-0.1112,0.793,wenling,female
3.762208916,-0.6188,-0.4801,-0.13,0.794,wenling,female
3.762763916,-0.6357,-0.4514,-0.132,0.791,wenling,female
3.766638239,-0.6618,-0.4162,-0.0966,0.788,wenling,female
3.76780751,-0.6841,-0.4075,-0.131,0.807,wenling,female
3.771709802,-0.6995,-0.4075,-0.1699,0.827,wenling,female
3.773190167,-0.6951,-0.4299,-0.1277,0.827,wenling,female
3.777193657,-0.6763,-0.4552,-0.1932,0.838,wenling,female
3.778361001,-0.6642,-0.4377,-0.216,0.824,wenling,female
3.781425376,-0.6464,-0.4465,-0.1349,0.797,wenling,female
3.783946366,-0.6328,-0.4732,-0.2286,0.823,wenling,female
3.786673398,-0.6111,-0.4762,-0.3038,0.832,wenling,female
3.788477148,-0.6,-0.4708,-0.2509,0.803,wenling,female
3.790728242,-0.5855,-0.4922,-0.231,0.799,wenling,female
3.793746836,-0.5594,-0.5595,-0.2927,0.844,wenling,female
3.79560694,-0.5463,-0.5903,-0.3431,0.874,wenling,female
3.798776628,-0.5526,-0.5678,-0.3509,0.867,wenling,female
3.801570066,-0.5546,-0.58,-0.2397,0.837,wenling,female
3.803535118,-0.57,-0.6073,-0.3261,0.894,wenling,female
3.806521941,-0.5797,-0.5805,-0.38,0.904,wenling,female
3.80867116,-0.5956,-0.5708,-0.3232,0.886,wenling,female
3.811328973,-0.6256,-0.5659,-0.3786,0.925,wenling,female
3.816466369,-0.6319,-0.5551,-0.3475,0.91,wenling,female
3.816984703,-0.6401,-0.5654,-0.2548,0.891,wenling,female
3.81959564,-0.657,-0.5698,-0.3159,0.925,wenling,female
3.821117464,-0.6541,-0.5664,-0.3708,0.941,wenling,female
3.824094547,-0.6357,-0.5464,-0.3038,0.892,wenling,female
3.827094808,-0.6434,-0.5449,-0.1762,0.861,wenling,female
3.827968402,-0.6831,-0.5483,-0.2897,0.923,wenling,female
3.83176236,-0.6976,-0.541,-0.348,0.949,wenling,female
3.833839131,-0.7082,-0.5405,-0.314,0.945,wenling,female
3.836087517,-0.7338,-0.5415,-0.3101,0.963,wenling,female
3.837445174,-0.7425,-0.5059,-0.3713,0.972,wenling,female
3.841243351,-0.7309,-0.4679,-0.2354,0.899,wenling,female
3.842684862,-0.7918,-0.4484,-0.2174,0.936,wenling,female
3.847090279,-0.8507,-0.4328,-0.3621,1.021,wenling,female
3.847640279,-0.8725,-0.4465,-0.3747,1.049,wenling,female
3.852586165,-0.8662,-0.4581,-0.3577,1.043,wenling,female
3.853046581,-0.8502,-0.446,-0.315,1.01,wenling,female
3.856723509,-0.8565,-0.427,-0.2208,0.982,wenling,female
3.859038457,-0.9048,-0.4085,-0.2941,1.035,wenling,female
3.86210278,-0.9416,-0.3919,-0.3461,1.077,wenling,female
3.863394134,-0.9469,-0.3948,-0.3382,1.08,wenling,female
3.866930593,-0.9358,-0.3962,-0.3087,1.062,wenling,female
3.868799343,-0.9261,-0.3816,-0.2625,1.035,wenling,female
3.872596531,-0.928,-0.3626,-0.1965,1.016,wenling,female
3.873529031,-0.9788,-0.3475,-0.2786,1.075,wenling,female
3.877081167,-0.9981,-0.3348,-0.3533,1.11,wenling,female
3.878597261,-0.986,-0.3368,-0.3426,1.097,wenling,female
3.882120074,-0.9783,-0.3197,-0.3266,1.08,wenling,female
3.884681168,-0.9667,-0.2851,-0.331,1.061,wenling,female
3.88597721,-0.9266,-0.2496,-0.3543,1.023,wenling,female
3.888976637,-0.8802,-0.214,-0.2737,0.946,wenling,female
3.892013929,-0.9208,-0.2076,-0.2412,0.974,wenling,female
3.894006585,-0.9923,-0.1974,-0.3946,1.086,wenling,female
3.897489659,-0.9667,-0.193,-0.4324,1.076,wenling,female
3.898713513,-0.9048,-0.1852,-0.4072,1.009,wenling,female
3.90206617,-0.8696,-0.1838,-0.3616,0.96,wenling,female
3.90310044,-0.8546,-0.1687,-0.347,0.938,wenling,female
3.907589243,-0.8387,-0.1564,-0.348,0.921,wenling,female
3.908911951,-0.8352,-0.1477,-0.331,0.91,wenling,female
3.911941796,-0.8739,-0.1453,-0.4266,0.983,wenling,female
3.914890442,-0.8445,-0.1516,-0.4654,0.976,wenling,female
3.916751431,-0.784,-0.1682,-0.4436,0.916,wenling,female
3.919319036,-0.7401,-0.1891,-0.4411,0.882,wenling,female
3.92158638,-0.7314,-0.1984,-0.4514,0.882,wenling,female
3.925141641,-0.7318,-0.2057,-0.4911,0.905,wenling,female
3.92831362,-0.727,-0.2198,-0.5353,0.929,wenling,female
3.928555183,-0.7101,-0.2232,-0.5654,0.935,wenling,female
3.930958829,-0.6927,-0.2208,-0.5746,0.927,wenling,female
3.933635756,-0.7024,-0.2227,-0.6066,0.954,wenling,female
3.936258465,-0.7241,-0.2183,-0.647,0.995,wenling,female
3.938779194,-0.7376,-0.2149,-0.6576,1.011,wenling,female
3.940589715,-0.7493,-0.2193,-0.6673,1.027,wenling,female
3.944313934,-0.7744,-0.2198,-0.6906,1.061,wenling,female
3.946051643,-0.7937,-0.2169,-0.7047,1.083,wenling,female
3.949141487,-0.8198,-0.2198,-0.7207,1.113,wenling,female
3.950707164,-0.8294,-0.2154,-0.7362,1.13,wenling,female
3.954003102,-0.8483,-0.214,-0.7634,1.161,wenling,female
3.956395237,-0.858,-0.212,-0.7678,1.171,wenling,female
3.958703467,-0.8758,-0.2116,-0.7722,1.187,wenling,female
3.961132582,-0.8821,-0.2135,-0.7727,1.192,wenling,female
3.96334154,-0.8971,-0.213,-0.7513,1.189,wenling,female
3.965896905,-0.9401,-0.1911,-0.762,1.225,wenling,female
3.970029093,-0.9125,-0.1964,-0.6984,1.166,wenling,female
3.971454458,-0.8894,-0.212,-0.6508,1.122,wenling,female
3.974735083,-0.8869,-0.2125,-0.6154,1.1,wenling,female
3.976135187,-0.8884,-0.2062,-0.5824,1.082,wenling,female
3.979310969,-0.8802,-0.2106,-0.5751,1.072,wenling,female
3.981712792,-0.8662,-0.212,-0.5717,1.059,wenling,female
3.984723469,-0.8613,-0.2164,-0.5664,1.053,wenling,female
3.986279303,-0.8517,-0.2252,-0.5829,1.056,wenling,female
3.988952116,-0.8493,-0.2325,-0.5975,1.064,wenling,female
3.990967689,-0.859,-0.2291,-0.6023,1.074,wenling,female
3.993339668,-0.8671,-0.2281,-0.6062,1.082,wenling,female
3.995726491,-0.8691,-0.2549,-0.5858,1.079,wenling,female
4.000289773,-0.8749,-0.27,-0.5741,1.081,wenling,female
4.001035606,-0.9058,-0.2612,-0.5683,1.101,wenling,female
4.004360398,-0.93,-0.2442,-0.5698,1.118,wenling,female
4.007604513,-0.9474,-0.2442,-0.5518,1.123,wenling,female
4.009203836,-0.9522,-0.2535,-0.5236,1.116,wenling,female
4.011768837,-0.9763,-0.253,-0.5125,1.131,wenling,female
4.013336962,-0.9947,-0.2588,-0.5057,1.145,wenling,female
4.017679879,-0.9981,-0.2832,-0.4931,1.149,wenling,female
4.020107015,-1.042,-0.2871,-0.4761,1.181,wenling,female
4.021473056,-1.0353,-0.3066,-0.4635,1.175,wenling,female
4.025263734,-1.0309,-0.3148,-0.4805,1.18,wenling,female
4.026603317,-1.044,-0.3187,-0.4916,1.197,wenling,female
4.029716703,-1.0478,-0.3315,-0.496,1.206,wenling,female
4.032261547,-1.0237,-0.3548,-0.5217,1.203,wenling,female
4.033315193,-1.043,-0.3665,-0.5543,1.237,wenling,female
4.037449673,-1.116,-0.3675,-0.5484,1.297,wenling,female
4.039693162,-1.1469,-0.3865,-0.5756,1.34,wenling,female
4.041487486,-1.1609,-0.4041,-0.5975,1.367,wenling,female
4.044388788,-1.1537,-0.4187,-0.5906,1.362,wenling,female
4.047512226,-1.1474,-0.4367,-0.5853,1.36,wenling,female
4.049910611,-1.1382,-0.4465,-0.5741,1.351,wenling,female
4.051493945,-1.1614,-0.4542,-0.5431,1.36,wenling,female
4.05472806,-1.1894,-0.4547,-0.5193,1.375,wenling,female
4.05701306,-1.2242,-0.447,-0.496,1.394,wenling,female
4.05960806,-1.2503,-0.4421,-0.4664,1.406,wenling,female
4.062374623,-1.2527,-0.4421,-0.4339,1.398,wenling,female
4.064758686,-1.2213,-0.4523,-0.3946,1.361,wenling,female
4.066875405,-1.2102,-0.466,-0.3538,1.344,wenling,female
4.06961202,-1.2222,-0.4655,-0.3645,1.358,wenling,female
4.07148327,-1.1957,-0.4718,-0.3936,1.344,wenling,female
4.073341655,-1.1459,-0.4927,-0.4169,1.315,wenling,female
4.077574052,-1.0638,-0.5161,-0.4159,1.253,wenling,female
4.079602177,-0.9966,-0.5215,-0.4572,1.214,wenling,female
4.081296812,-0.97,-0.5342,-0.5465,1.235,wenling,female
4.084704313,-0.93,-0.5566,-0.7173,1.3,wenling,female
4.086346657,-0.901,-0.5839,-0.876,1.386,wenling,female
4.089275667,-1.0638,-0.6088,-0.5965,1.363,wenling,female
4.091573428,-1.1073,-0.5926,-0.596,1.39,wenling,female
4.095131397,-1.0411,-0.6005,-0.6057,1.346,wenling,female
4.096300303,-0.9739,-0.6541,-0.629,1.331,wenling,female
4.099703741,-0.9662,-0.6701,-0.5848,1.313,wenling,female
4.101415252,-0.9381,-0.6653,-0.5863,1.291,wenling,female
4.104465773,-0.9183,-0.6609,-0.5906,1.276,wenling,female
4.10730395,-0.8706,-0.6692,-0.5877,1.245,wenling,female
4.108598326,-0.8241,-0.6965,-0.6071,1.238,wenling,female
4.112508743,-0.7879,-0.7101,-0.6178,1.227,wenling,female
4.113574576,-0.7623,-0.7013,-0.6018,1.198,wenling,female
4.116884003,-0.7521,-0.6999,-0.6003,1.19,wenling,female
4.119500827,-0.7318,-0.7116,-0.6018,1.185,wenling,female
4.121830723,-0.6932,-0.7194,-0.6013,1.166,wenling,female
4.125050202,-0.6778,-0.7252,-0.6203,1.17,wenling,female
4.127015254,-0.6734,-0.7199,-0.6217,1.165,wenling,female
4.129262442,-0.6836,-0.713,-0.6154,1.164,wenling,female
4.131432911,-0.6956,-0.7082,-0.6105,1.165,wenling,female
4.134876505,-0.7077,-0.6955,-0.5926,1.156,wenling,female
4.13592562,-0.7101,-0.7009,-0.5785,1.153,wenling,female
4.139506193,-0.7043,-0.695,-0.5877,1.151,wenling,female
4.142308537,-0.7449,-0.6673,-0.5708,1.151,wenling,female
4.144626298,-0.7657,-0.6735,-0.5508,1.159,wenling,female
4.147062288,-0.7512,-0.6848,-0.5645,1.163,wenling,female
4.150208434,-0.7435,-0.6809,-0.5654,1.156,wenling,female
4.151450778,-0.7439,-0.674,-0.5712,1.155,wenling,female
4.15484307,-0.7348,-0.6731,-0.5703,1.148,wenling,female
4.15747031,-0.7251,-0.6716,-0.5566,1.134,wenling,female
4.159345414,-0.713,-0.6726,-0.5499,1.124,wenling,female
4.162163695,-0.7092,-0.6711,-0.5295,1.111,wenling,female
4.165063852,-0.713,-0.6692,-0.5033,1.1,wenling,female
4.166314373,-0.7067,-0.6701,-0.4679,1.08,wenling,female
4.170364582,-0.7029,-0.6604,-0.4504,1.064,wenling,female
4.171889999,-0.7053,-0.6604,-0.4149,1.052,wenling,female
4.175529791,-0.7097,-0.6697,-0.3761,1.046,wenling,female
4.176833436,-0.7159,-0.6682,-0.3693,1.047,wenling,female
4.17925203,-0.727,-0.6668,-0.3786,1.057,wenling,female
4.180939531,-0.7343,-0.6701,-0.3921,1.069,wenling,female
4.184819896,-0.727,-0.6799,-0.4451,1.09,wenling,female
4.187331354,-0.7812,-0.7174,-0.4426,1.149,wenling,female
4.188765521,-0.8116,-0.77,-0.4081,1.191,wenling,female
4.192445157,-0.7961,-0.7983,-0.4416,1.211,wenling,female
4.194829792,-0.7981,-0.8076,-0.4946,1.238,wenling,female
4.19669073,-0.8382,-0.8261,-0.4819,1.272,wenling,female
4.199351095,-0.8459,-0.8495,-0.4858,1.293,wenling,female
4.202093387,-0.8623,-0.8695,-0.5484,1.342,wenling,female
4.204050783,-0.8947,-0.8442,-0.5945,1.366,wenling,female
4.206967398,-0.9218,-0.8154,-0.6096,1.373,wenling,female
4.209977294,-0.9328,-0.79,-0.6207,1.371,wenling,female
4.21245219,-0.9517,-0.7657,-0.6154,1.368,wenling,female
4.214728805,-0.9672,-0.754,-0.6275,1.378,wenling,female
4.216273284,-0.9802,-0.7545,-0.6261,1.386,wenling,female
4.219992399,-0.9894,-0.7569,-0.6431,1.402,wenling,female
4.221580316,-1.0015,-0.7667,-0.6746,1.43,wenling,female
4.225268181,-1.0242,-0.7749,-0.7246,1.475,wenling,female
4.226248702,-1.0372,-0.7886,-0.7576,1.507,wenling,female
4.229899744,-1.0372,-0.7988,-0.7697,1.519,wenling,female
4.231597973,-1.042,-0.8018,-0.7906,1.534,wenling,female
4.235232401,-1.0503,-0.7925,-0.8003,1.54,wenling,female
4.237455578,-1.0671,-0.7842,-0.8139,1.554,wenling,female
4.238746359,-1.0817,-0.772,-0.8154,1.559,wenling,female
4.242559849,-1.0851,-0.7739,-0.8187,1.564,wenling,female
4.245670423,-1.0822,-0.7749,-0.8227,1.565,wenling,female
4.246389537,-1.0894,-0.7686,-0.8227,1.567,wenling,female
4.24966985,-1.0836,-0.7715,-0.8124,1.559,wenling,female
4.251357611,-1.073,-0.7695,-0.7964,1.542,wenling,female
4.255016413,-1.0653,-0.7637,-0.7857,1.528,wenling,female
4.257692611,-1.0536,-0.7608,-0.7527,1.502,wenling,female
4.259149278,-1.0396,-0.752,-0.7241,1.473,wenling,female
4.261775685,-1.0247,-0.7374,-0.7052,1.446,wenling,female
4.264116466,-1.0019,-0.7252,-0.6746,1.409,wenling,female
4.266734748,-0.9898,-0.7072,-0.6493,1.379,wenling,female
4.269745789,-0.9725,-0.6984,-0.6275,1.352,wenling,female
4.272374384,-0.9498,-0.6775,-0.6008,1.312,wenling,female
4.275263498,-0.9285,-0.6599,-0.579,1.278,wenling,female
4.276594019,-0.9053,-0.6414,-0.5645,1.245,wenling,female
4.279454124,-0.8913,-0.6263,-0.5693,1.229,wenling,female
4.282247093,-0.8874,-0.6088,-0.5766,1.221,wenling,female
4.284236103,-0.8701,-0.5961,-0.58,1.204,wenling,female
4.288216104,-0.8493,-0.5824,-0.5731,1.179,wenling,female
4.289305323,-0.8319,-0.5727,-0.595,1.172,wenling,female
4.296546782,-0.8208,-0.559,-0.6163,1.169,wenling,female
4.297258396,-0.8174,-0.5444,-0.6217,1.162,wenling,female
4.297772459,-0.8227,-0.5259,-0.6586,1.178,wenling,female
4.300851053,-0.8212,-0.5084,-0.6397,1.158,wenling,female
4.302550741,-0.844,-0.5025,-0.6203,1.162,wenling,female
4.305114126,-0.8445,-0.4771,-0.6163,1.149,wenling,female
4.307979491,-0.8657,-0.4523,-0.6421,1.169,wenling,female
4.310359179,-0.8768,-0.4226,-0.6596,1.176,wenling,female
4.3119947,-0.9005,-0.407,-0.6882,1.204,wenling,female
4.315561211,-0.8846,-0.389,-0.6838,1.184,wenling,female
4.318117982,-0.9116,-0.3782,-0.7402,1.234,wenling,female
4.319516784,-0.8826,-0.3592,-0.727,1.199,wenling,female
4.323121055,-0.9102,-0.3495,-0.8037,1.264,wenling,female
4.325304649,-0.8821,-0.3446,-0.7872,1.231,wenling,female
4.327367879,-0.8623,-0.3236,-0.7925,1.215,wenling,female
4.329909441,-0.8826,-0.3158,-0.828,1.251,wenling,female
4.332881837,-0.8734,-0.3046,-0.842,1.251,wenling,female
4.334341369,-0.8555,-0.2968,-0.8585,1.248,wenling,female
4.337800536,-0.8565,-0.2934,-0.8906,1.27,wenling,female
4.338966526,-0.8367,-0.292,-0.8659,1.239,wenling,female
4.341817724,-0.8352,-0.2886,-0.8979,1.26,wenling,female
4.344713974,-0.8053,-0.2866,-0.8687,1.219,wenling,female
4.347081995,-0.8145,-0.2807,-0.9012,1.247,wenling,female
4.350401683,-0.814,-0.2807,-0.9323,1.269,wenling,female
4.352789964,-0.7952,-0.2768,-0.9144,1.243,wenling,female
4.354903142,-0.7971,-0.2744,-0.9362,1.26,wenling,female
4.357624757,-0.7574,-0.2749,-0.8925,1.202,wenling,female
4.359188715,-0.7574,-0.2671,-0.8906,1.199,wenling,female
4.362667205,-0.771,-0.2496,-0.9158,1.223,wenling,female
4.365196893,-0.7676,-0.2373,-0.9134,1.216,wenling,female
4.366727257,-0.7637,-0.2335,-0.9498,1.241,wenling,female
4.370070539,-0.7193,-0.2311,-0.9401,1.206,wenling,female
4.371693925,-0.6874,-0.2232,-0.9177,1.168,wenling,female
4.379387207,-0.6691,-0.213,-0.9129,1.152,wenling,female
