time,gFx,gFy,gFz,gFTotal,walker
217.39297890663147,-0.311,0.433,0.115,0.545,daniel
217.403174161911,-0.337,0.445,0.135,0.574,daniel
217.41302704811096,-0.364,0.45,0.158,0.6,daniel
217.4482209682465,-0.499,0.454,0.324,0.748,daniel
217.44848895072937,-0.499,0.454,0.324,0.748,daniel
217.44872498512268,-0.499,0.454,0.324,0.748,daniel
217.45247387886047,-0.626,0.475,0.373,0.87,daniel
217.46286797523496,-0.832,0.56,0.397,1.079,daniel
217.4729368686676,-1.146,0.737,0.393,1.418,daniel
217.4829180240631,-1.571,0.968,0.428,1.894,daniel
217.49300408363345,-1.963,1.13,0.494,2.318,daniel
217.50350689888,-2.152,1.146,0.459,2.481,daniel
217.5133390426636,-2.012,0.986,0.368,2.271,daniel
217.5477910041809,-0.915,0.667,0.401,1.201,daniel
217.5480580329895,-0.915,0.667,0.401,1.201,daniel
217.54829907417297,-0.915,0.667,0.401,1.201,daniel
217.5526909828186,-0.751,0.528,0.24,0.949,daniel
217.56295084953308,-0.604,0.531,0.151,0.818,daniel
217.5732848644257,-0.527,0.713,0.086,0.891,daniel
217.58346819877625,-0.511,1.005,0.102,1.132,daniel
217.5932400226593,-0.541,1.325,0.21,1.447,daniel
217.6039960384369,-0.573,1.589,0.328,1.721,daniel
217.61369585990903,-0.548,1.785,0.357,1.901,daniel
217.64820098876956,-0.06,1.264,0.139,1.273,daniel
217.64847111701965,-0.06,1.264,0.139,1.273,daniel
217.64870715141296,-0.06,1.264,0.139,1.273,daniel
217.65300488471985,-0.002,0.836,-0.028,0.836,daniel
217.66321897506717,-0.018,0.619,-0.198,0.65,daniel
217.6736891269684,-0.066,0.529,-0.275,0.6,daniel
217.6831760406494,-0.099,0.418,-0.34,0.548,daniel
217.69374799728396,-0.113,0.304,-0.382,0.501,daniel
217.70415711402893,-0.149,0.274,-0.357,0.474,daniel
217.7141559123993,-0.272,0.381,-0.291,0.551,daniel
217.72769808769223,-0.455,0.633,-0.24,0.816,daniel
217.75136303901672,-0.757,1.118,0.101,1.354,daniel
217.75163507461548,-0.757,1.118,0.101,1.354,daniel
217.75341200828552,-0.76,1.25,0.179,1.474,daniel
217.7632319927216,-0.633,1.191,-0.093,1.352,daniel
217.7738699913025,-0.512,1.095,-0.167,1.22,daniel
217.7839171886444,-0.415,0.954,-0.131,1.049,daniel
217.7940509319305,-0.384,0.842,-0.118,0.933,daniel
217.80446791648865,-0.388,0.79,-0.098,0.886,daniel
217.81454396247864,-0.392,0.774,-0.049,0.869,daniel
217.84855389595032,-0.396,0.825,0.075,0.918,daniel
217.8488051891327,-0.396,0.825,0.075,0.918,daniel
217.8490378856659,-0.396,0.825,0.075,0.918,daniel
217.85350584983823,-0.393,0.843,0.071,0.933,daniel
217.86395716667172,-0.407,0.848,0.018,0.941,daniel
217.87432599067688,-0.425,0.839,-0.034,0.941,daniel
217.8843519687653,-0.45,0.824,-0.078,0.942,daniel
217.8946049213409,-0.498,0.808,-0.106,0.955,daniel
217.90467190742493,-0.545,0.792,-0.101,0.967,daniel
217.9147841930389,-0.564,0.785,-0.077,0.97,daniel
217.9498221874237,-0.541,0.832,-0.047,0.994,daniel
217.9500639438629,-0.541,0.832,-0.047,0.994,daniel
217.95029091835025,-0.541,0.832,-0.047,0.994,daniel
217.95398592948916,-0.507,0.834,-0.044,0.977,daniel
217.96454310417172,-0.483,0.829,-0.034,0.96,daniel
217.97460389137268,-0.496,0.818,-0.014,0.957,daniel
217.9848420619965,-0.534,0.802,0.01,0.964,daniel
217.9948971271515,-0.557,0.785,0.022,0.963,daniel
218.00524020195007,-0.556,0.775,0.027,0.954,daniel
218.015282869339,-0.531,0.78,0.013,0.944,daniel
218.05162692070007,-0.444,0.838,-0.017,0.949,daniel
218.0518820285797,-0.444,0.838,-0.017,0.949,daniel
218.05211806297305,-0.444,0.838,-0.017,0.949,daniel
218.0543601512909,-0.437,0.85,-0.021,0.956,daniel
218.0642421245575,-0.439,0.858,-0.017,0.964,daniel
218.07455396652225,-0.457,0.859,-0.008,0.973,daniel
218.08528113365173,-0.496,0.85,-0.01,0.984,daniel
218.0953061580658,-0.52,0.838,-0.038,0.987,daniel
218.1050579547882,-0.527,0.824,-0.081,0.981,daniel
218.11513590812683,-0.527,0.812,-0.124,0.976,daniel
218.1498069763184,-0.514,0.836,-0.189,0.999,daniel
218.1500508785248,-0.514,0.836,-0.189,0.999,daniel
218.15027904510495,-0.514,0.836,-0.189,0.999,daniel
218.15477919578552,-0.51,0.874,-0.153,1.023,daniel
218.16522097587583,-0.503,0.921,-0.109,1.055,daniel
218.17515110969543,-0.506,0.966,-0.083,1.094,daniel
218.18535017967224,-0.513,0.993,-0.069,1.12,daniel
218.19542288780207,-0.522,0.99,-0.058,1.121,daniel
218.20573806762692,-0.548,0.956,-0.068,1.104,daniel
218.21605896949768,-0.608,0.914,-0.095,1.102,daniel
218.25357699394223,-0.772,0.893,-0.172,1.193,daniel
218.2538139820099,-0.772,0.893,-0.172,1.193,daniel
218.25405192375183,-0.772,0.893,-0.172,1.193,daniel
218.25591492652893,-0.838,0.928,-0.163,1.261,daniel
218.26481699943545,-0.901,0.984,-0.127,1.34,daniel
218.27534413337708,-0.947,1.03,-0.05,1.4,daniel
218.2857789993286,-0.955,1.024,-0.003,1.4,daniel
218.29590487480164,-0.925,0.961,-0.028,1.334,daniel
218.30561518669128,-0.908,0.89,-0.076,1.274,daniel
218.3159248828888,-0.9,0.846,-0.103,1.239,daniel
218.34975218772888,-0.398,1.007,-0.256,1.113,daniel
218.35000801086423,-0.398,1.007,-0.256,1.113,daniel
218.35024094581604,-0.398,1.007,-0.256,1.113,daniel
218.35526394844052,-0.718,0.94,0.369,1.239,daniel
218.36540913581848,-0.607,0.814,-0.102,1.021,daniel
218.3762171268463,-0.584,0.793,0.123,0.992,daniel
218.38575196266171,-0.426,0.826,0.306,0.978,daniel
218.3961510658264,-0.202,1.033,0.288,1.091,daniel
218.40614485740664,-0.081,1.283,0.296,1.319,daniel
218.41640496253967,-0.005,1.422,0.183,1.434,daniel
218.43002915382385,-0.012,1.448,0.06,1.449,daniel
218.45306992530823,0.009,1.176,-0.047,1.177,daniel
218.4532480239868,0.009,1.176,-0.047,1.177,daniel
218.4554100036621,-0.244,1.146,-0.032,1.172,daniel
218.4753770828247,-0.631,1.181,-0.039,1.34,daniel
218.4773480892181,-0.631,1.181,-0.039,1.34,daniel
218.4889240264893,-0.709,1.079,-0.024,1.291,daniel
218.496258020401,-0.736,0.971,-0.039,1.219,daniel
218.5065381526947,-0.819,0.894,-0.096,1.216,daniel
218.51656413078308,-0.867,0.766,-0.085,1.16,daniel
218.54931497573853,-0.801,0.699,-0.069,1.065,daniel
218.54948210716248,-0.801,0.699,-0.069,1.065,daniel
218.54963207244876,-0.801,0.699,-0.069,1.065,daniel
218.5561800003052,-0.668,0.707,-0.01,0.973,daniel
218.5661518573761,-0.546,0.68,0.078,0.876,daniel
218.57670187950131,-0.437,0.679,0.111,0.815,daniel
218.58648705482483,-0.366,0.64,0.114,0.746,daniel
218.59677910804749,-0.339,0.583,0.093,0.681,daniel
218.60671997070312,-0.285,0.549,0.101,0.627,daniel
218.616975069046,-0.215,0.544,0.101,0.594,daniel
218.63059210777283,-0.227,0.483,0.029,0.534,daniel
218.6542830467224,-0.223,0.389,0.124,0.465,daniel
218.654541015625,-0.223,0.389,0.124,0.465,daniel
218.6564118862152,-0.199,0.334,0.114,0.405,daniel
218.67440390586853,-0.198,0.293,0.114,0.372,daniel
218.67632603645325,-0.211,0.277,0.11,0.365,daniel
218.6895921230316,-0.216,0.295,0.088,0.376,daniel
218.69706416130063,-0.211,0.322,0.075,0.392,daniel
218.7069940567017,-0.217,0.321,0.079,0.395,daniel
218.7170069217682,-0.233,0.294,0.091,0.386,daniel
218.75146102905276,-0.316,0.283,0.243,0.489,daniel
218.75173807144165,-0.316,0.283,0.243,0.489,daniel
218.75199103355408,-0.316,0.283,0.243,0.489,daniel
218.75662803649905,-0.454,0.314,0.3,0.628,daniel
218.7668011188507,-0.68,0.407,0.391,0.884,daniel
218.77699208259585,-0.973,0.635,0.51,1.269,daniel
218.78733706474304,-1.452,1.068,0.637,1.912,daniel
218.7975108623505,-1.988,1.568,0.715,2.631,daniel
218.807471036911,-2.337,1.802,0.605,3.012,daniel
218.8176028728485,-2.303,1.689,0.382,2.881,daniel
218.85301995277405,-1.276,1.534,-0.269,2.013,daniel
218.85328793525696,-1.276,1.534,-0.269,2.013,daniel
218.85353302955627,-1.276,1.534,-0.269,2.013,daniel
218.85709309577945,-0.935,1.571,-0.416,1.875,daniel
218.8672070503235,-0.565,1.401,-0.357,1.552,daniel
218.8774631023407,-0.119,1.099,-0.197,1.123,daniel
218.88785004615784,0.194,0.919,0.05,0.941,daniel
218.89760303497317,0.416,0.758,0.328,0.925,daniel
218.90798687934875,0.554,0.611,0.465,0.947,daniel
218.9187080860138,0.59,0.527,0.394,0.884,daniel
218.95317101478577,0.129,0.571,-0.126,0.599,daniel
218.95343899726868,0.129,0.571,-0.126,0.599,daniel
218.9536879062653,0.129,0.571,-0.126,0.599,daniel
218.9576261043549,-0.153,0.608,-0.221,0.665,daniel
218.96755194664,-0.387,0.715,-0.247,0.85,daniel
218.9776771068573,-0.607,0.892,-0.218,1.101,daniel
218.9880540370941,-0.804,1.076,-0.14,1.35,daniel
218.9983079433441,-1.02,1.219,0.162,1.598,daniel
219.0081250667572,-1.101,1.203,0.389,1.677,daniel
219.0187530517578,-0.903,1.008,0.184,1.366,daniel
219.03209614753723,-0.711,0.83,0.037,1.094,daniel
219.05641508102417,-0.58,0.694,-0.197,0.926,daniel
219.05668187141416,-0.58,0.694,-0.197,0.926,daniel
219.05836987495425,-0.553,0.636,-0.285,0.89,daniel
219.07459807395932,-0.537,0.609,-0.304,0.867,daniel
219.0779280662537,-0.525,0.624,-0.26,0.856,daniel
219.0893609523773,-0.522,0.671,-0.135,0.861,daniel
219.0983369350433,-0.527,0.73,-0.01,0.9,daniel
219.108647108078,-0.524,0.762,0.052,0.926,daniel
219.11891508102417,-0.527,0.775,0.052,0.939,daniel
219.1548879146576,-0.493,0.753,-0.093,0.905,daniel
219.1551389694214,-0.493,0.753,-0.093,0.905,daniel
219.1553680896759,-0.493,0.753,-0.093,0.905,daniel
219.15805792808533,-0.468,0.76,-0.117,0.9,daniel
219.16851115226743,-0.442,0.788,-0.103,0.909,daniel
219.1785249710083,-0.414,0.821,-0.078,0.923,daniel
219.18888688087463,-0.348,0.842,-0.052,0.913,daniel
219.1988530158997,-0.277,0.88,-0.022,0.923,daniel
219.20883297920227,-0.23,0.926,0.028,0.955,daniel
219.2191910743713,-0.209,0.954,0.063,0.979,daniel
219.2327029705048,-0.206,0.959,0.081,0.984,daniel
219.2570941448212,-0.293,0.951,0.038,0.996,daniel
219.25735116004944,-0.293,0.951,0.038,0.996,daniel
219.25900197029117,-0.358,0.932,-0.006,0.998,daniel
219.2751259803772,-0.417,0.901,-0.041,0.994,daniel
219.27876996994016,-0.468,0.852,-0.077,0.975,daniel
219.28925108909607,-0.508,0.805,-0.107,0.958,daniel
219.29918599128723,-0.525,0.766,-0.12,0.936,daniel
219.30908513069156,-0.541,0.75,-0.125,0.933,daniel
219.31974387168884,-0.574,0.77,-0.122,0.968,daniel
219.3547441959381,-0.535,0.92,-0.024,1.065,daniel
219.355005979538,-0.535,0.92,-0.024,1.065,daniel
219.355162858963,-0.535,0.92,-0.024,1.065,daniel
219.3584530353546,-0.444,0.882,-0.028,0.988,daniel
219.36897015571597,-0.443,0.853,-0.108,0.967,daniel
219.37909507751465,-0.5,0.839,-0.163,0.99,daniel
219.390065908432,-0.594,0.821,-0.191,1.031,daniel
219.39964985847476,-0.701,0.838,-0.237,1.118,daniel
219.4093811511993,-0.791,0.878,-0.222,1.202,daniel
219.41987705230716,-0.877,0.917,-0.181,1.282,daniel
219.4332230091095,-0.969,0.945,-0.197,1.368,daniel
219.4565041065216,-1.115,0.973,-0.317,1.513,daniel
219.4566729068756,-1.115,0.973,-0.317,1.513,daniel
219.45881390571597,-1.172,1.065,-0.204,1.597,daniel
219.4746029376984,-1.14,1.205,0.004,1.659,daniel
219.47925901412964,-0.979,1.326,0.212,1.662,daniel
219.49058198928836,-0.744,1.404,0.471,1.657,daniel
219.4997479915619,-0.555,1.472,0.811,1.77,daniel
219.5097119808197,-0.387,1.495,0.873,1.774,daniel
219.52028918266296,-0.188,1.452,0.58,1.575,daniel
219.5540721416473,0.038,1.185,0.047,1.187,daniel
219.55428910255432,0.038,1.185,0.047,1.187,daniel
219.55443501472476,0.038,1.185,0.047,1.187,daniel
219.5594708919525,-0.022,1.017,-0.156,1.029,daniel
219.56953597068787,-0.206,0.807,0.04,0.834,daniel
219.57971000671387,-0.379,0.71,0.261,0.846,daniel
219.58995413780207,-0.421,0.706,0.255,0.861,daniel
219.60019993782043,-0.455,0.712,0.099,0.851,daniel
219.61009907722476,-0.593,0.757,-0.049,0.963,daniel
219.6205551624298,-0.753,0.808,-0.101,1.109,daniel
219.63391709327695,-0.909,0.806,-0.094,1.219,daniel
219.65724205970764,-1.077,0.683,-0.092,1.279,daniel
219.6574280261993,-1.077,0.683,-0.092,1.279,daniel
219.65950202941892,-0.925,0.621,-0.084,1.117,daniel
219.67533898353577,-0.767,0.608,0.033,0.979,daniel
219.68011903762817,-0.612,0.569,0.151,0.849,daniel
219.69072604179385,-0.446,0.502,0.194,0.699,daniel
219.70064187049863,-0.347,0.458,0.173,0.6,daniel
219.71040320396423,-0.305,0.435,0.122,0.545,daniel
219.72139501571652,-0.286,0.409,0.067,0.504,daniel
219.73451590538025,-0.287,0.379,0.052,0.478,daniel
219.75760102272037,-0.32,0.327,0.06,0.461,daniel
219.75785899162287,-0.32,0.327,0.06,0.461,daniel
219.7597839832306,-0.341,0.317,0.065,0.47,daniel
219.7746880054474,-0.349,0.324,0.08,0.483,daniel
219.7800669670105,-0.341,0.327,0.093,0.482,daniel
219.7906429767609,-0.338,0.32,0.095,0.475,daniel
219.80076503753665,-0.354,0.313,0.095,0.482,daniel
219.81073689460757,-0.373,0.314,0.094,0.497,daniel
219.82156705856323,-0.383,0.318,0.088,0.506,daniel
219.85553908348083,-0.401,0.341,0.129,0.542,daniel
219.8557929992676,-0.401,0.341,0.129,0.542,daniel
219.85602402687076,-0.401,0.341,0.129,0.542,daniel
219.8601849079132,-0.421,0.35,0.169,0.573,daniel
219.8706090450287,-0.463,0.374,0.22,0.635,daniel
219.88104510307312,-0.618,0.467,0.267,0.819,daniel
219.89108109474185,-0.84,0.591,0.286,1.066,daniel
219.90118598937988,-1.156,0.753,0.319,1.416,daniel
219.91143798828125,-1.64,1.0,0.287,1.942,daniel
219.92180705070496,-2.083,1.244,0.165,2.432,daniel
219.93552207946777,-2.222,1.279,0.086,2.565,daniel
219.9558961391449,-1.704,1.043,0.416,2.041,daniel
219.9560658931732,-1.704,1.043,0.416,2.041,daniel
219.9604880809784,-1.459,0.969,0.575,1.843,daniel
219.975301027298,-1.249,0.754,0.476,1.535,daniel
219.9811520576477,-1.004,0.482,0.377,1.176,daniel
219.9913399219513,-0.799,0.253,0.377,0.919,daniel
220.0016250610352,-0.64,0.119,0.426,0.778,daniel
220.01149010658264,-0.512,0.113,0.424,0.674,daniel
220.0221099853516,-0.438,0.2,0.316,0.576,daniel
220.0572509765625,-0.616,1.318,-0.346,1.495,daniel
220.0575060844421,-0.616,1.318,-0.346,1.495,daniel
220.05773901939392,-0.616,1.318,-0.346,1.495,daniel
220.060879945755,-0.702,1.854,-0.481,2.04,daniel
220.0712330341339,-0.714,2.3,-0.486,2.457,daniel
220.0818929672241,-0.604,2.631,-0.251,2.711,daniel
220.09196996688843,-0.266,2.656,0.117,2.672,daniel
220.10178804397583,0.223,2.045,0.419,2.099,daniel
220.11199808120728,0.405,1.183,0.326,1.292,daniel
220.1219429969788,0.359,0.682,0.057,0.773,daniel
220.13601899147037,0.379,0.429,-0.121,0.585,daniel
220.1588909626007,0.365,0.17,-0.279,0.49,daniel
220.15914607048035,0.365,0.17,-0.279,0.49,daniel
220.16118001937863,0.312,0.202,-0.336,0.501,daniel
220.17476296424863,0.153,0.453,-0.42,0.636,daniel
220.18143606185916,-0.038,0.85,-0.389,0.936,daniel
220.1919791698456,-0.223,1.105,-0.308,1.169,daniel
220.20231699943545,-0.367,1.18,-0.251,1.261,daniel
220.21208214759827,-0.451,1.251,-0.15,1.338,daniel
220.2224771976471,-0.514,1.252,-0.099,1.357,daniel
220.25655698776245,-0.502,0.85,-0.107,0.993,daniel
220.25679993629456,-0.502,0.85,-0.107,0.993,daniel
220.25702595710757,-0.502,0.85,-0.107,0.993,daniel
220.26178908348083,-0.495,0.777,-0.122,0.929,daniel
220.2722640037537,-0.507,0.718,-0.012,0.879,daniel
220.2823989391327,-0.589,0.679,0.328,0.957,daniel
220.29267811775208,-0.69,0.696,0.331,1.034,daniel
220.3027641773224,-0.703,0.699,0.012,0.991,daniel
220.31317591667172,-0.679,0.703,-0.139,0.987,daniel
220.32288098335263,-0.662,0.754,-0.191,1.021,daniel
220.33698105812076,-0.63,0.782,-0.218,1.028,daniel
220.36110615730288,-0.508,0.772,-0.2,0.946,daniel
220.36137104034424,-0.508,0.772,-0.2,0.946,daniel
220.362939119339,-0.425,0.777,-0.206,0.909,daniel
220.3753900527954,-0.353,0.794,-0.222,0.897,daniel
220.38258004188535,-0.307,0.815,-0.216,0.897,daniel
220.3926739692688,-0.294,0.831,-0.171,0.898,daniel
220.4030401706696,-0.309,0.843,-0.103,0.904,daniel
220.41275191307068,-0.339,0.852,-0.04,0.918,daniel
220.4234540462494,-0.366,0.855,0.026,0.93,daniel
220.45812487602237,-0.42,0.899,0.107,0.998,daniel
220.4583339691162,-0.42,0.899,0.107,0.998,daniel
220.45848298072812,-0.42,0.899,0.107,0.998,daniel
220.46257090568545,-0.453,0.866,-0.009,0.977,daniel
220.4728569984436,-0.482,0.828,-0.098,0.963,daniel
220.4829728603363,-0.515,0.795,-0.163,0.961,daniel
220.49325489997864,-0.56,0.808,-0.192,1.002,daniel
220.50337386131287,-0.599,0.85,-0.199,1.059,daniel
220.51297903060916,-0.612,0.877,-0.206,1.089,daniel
220.52389407157895,-0.607,0.873,-0.22,1.086,daniel
220.55923914909363,-0.581,0.855,-0.298,1.076,daniel
220.5594940185547,-0.581,0.855,-0.298,1.076,daniel
220.5597321987152,-0.581,0.855,-0.298,1.076,daniel
220.56282305717468,-0.616,0.887,-0.3,1.121,daniel
220.57296013832087,-0.673,0.968,-0.297,1.216,daniel
220.58348298072812,-0.715,1.039,-0.285,1.293,daniel
220.5934600830078,-0.741,1.086,-0.279,1.344,daniel
220.6037030220032,-0.774,1.129,-0.278,1.397,daniel
220.61347103118896,-0.807,1.161,-0.248,1.436,daniel
220.62404704093933,-0.856,1.2,-0.183,1.485,daniel
220.6381208896637,-0.936,1.276,-0.108,1.586,daniel
220.6606800556183,-0.99,1.434,0.151,1.749,daniel
220.66094088554385,-0.99,1.434,0.151,1.749,daniel
220.66291403770447,-0.772,1.377,0.557,1.674,daniel
220.673171043396,-0.471,1.23,0.631,1.46,daniel
220.68340706825256,-0.211,1.1,0.384,1.184,daniel
220.69394516944885,0.002,1.017,0.319,1.066,daniel
220.7040569782257,0.126,1.019,0.373,1.092,daniel
220.7139949798584,0.2,1.055,0.358,1.132,daniel
220.72406697273252,0.247,1.045,0.283,1.11,daniel
220.7578320503235,0.027,0.982,0.352,1.044,daniel
220.75809907913208,0.027,0.982,0.352,1.044,daniel
220.7583360671997,0.027,0.982,0.352,1.044,daniel
220.76320099830627,-0.185,0.967,0.295,1.028,daniel
220.7737009525299,-0.336,1.01,0.177,1.079,daniel
220.7837500572205,-0.41,1.059,0.033,1.136,daniel
220.79445815086365,-0.448,1.14,-0.033,1.225,daniel
220.80469799041748,-0.525,1.191,-0.083,1.304,daniel
220.8144729137421,-0.656,1.198,-0.115,1.371,daniel
220.82462906837463,-0.745,1.097,-0.159,1.336,daniel
220.8387050628662,-0.819,0.922,-0.125,1.24,daniel
220.8617820739746,-0.831,0.605,0.046,1.029,daniel
220.86203694343567,-0.831,0.605,0.046,1.029,daniel
220.86373019218445,-0.784,0.525,0.034,0.944,daniel
220.87378907203677,-0.706,0.472,0.076,0.853,daniel
220.88379311561584,-0.603,0.456,0.15,0.771,daniel
220.8946578502655,-0.541,0.455,0.187,0.731,daniel
220.90489196777344,-0.482,0.461,0.189,0.693,daniel
220.91464805603027,-0.426,0.459,0.188,0.654,daniel
220.9250490665436,-0.393,0.468,0.166,0.633,daniel
220.93920803070068,-0.365,0.48,0.149,0.621,daniel
220.9605782032013,-0.337,0.487,0.132,0.607,daniel
220.9607479572296,-0.337,0.487,0.132,0.607,daniel
220.96397185325625,-0.342,0.485,0.136,0.609,daniel
220.9750440120697,-0.361,0.485,0.141,0.621,daniel
220.98458099365237,-0.394,0.485,0.137,0.64,daniel
220.9948689937592,-0.416,0.49,0.125,0.655,daniel
221.0052320957184,-0.424,0.491,0.107,0.657,daniel
221.01477217674253,-0.414,0.486,0.087,0.644,daniel
221.0254671573639,-0.397,0.478,0.065,0.625,daniel
221.05985617637637,-0.279,0.448,0.043,0.53,daniel
221.06010508537287,-0.279,0.448,0.043,0.53,daniel
221.0603358745575,-0.279,0.448,0.043,0.53,daniel
221.0642740726471,-0.241,0.431,0.079,0.5,daniel
221.07466197013852,-0.218,0.422,0.125,0.491,daniel
221.0850830078125,-0.276,0.448,0.177,0.555,daniel
221.094957113266,-0.409,0.499,0.23,0.685,daniel
221.1053068637848,-0.59,0.549,0.291,0.857,daniel
221.1153929233551,-0.838,0.63,0.366,1.11,daniel
221.12577319145203,-1.186,0.793,0.386,1.478,daniel
221.13964295387268,-1.531,0.979,0.338,1.848,daniel
221.16403198242188,-1.901,1.039,0.317,2.189,daniel
221.16430115699768,-1.838,0.821,0.372,2.047,daniel
221.16545796394348,-1.838,0.821,0.372,2.047,daniel
221.17484498023987,-1.631,0.578,0.39,1.774,daniel
221.1856710910797,-1.364,0.547,0.356,1.512,daniel
221.19528985023496,-1.098,0.626,0.303,1.3,daniel
221.205628156662,-0.893,0.712,0.256,1.17,daniel
221.2157220840454,-0.758,0.854,0.212,1.161,daniel
221.2259349822998,-0.653,1.022,0.154,1.223,daniel
221.26219296455383,-0.287,1.457,0.207,1.499,daniel
221.2624340057373,-0.287,1.457,0.207,1.499,daniel
221.2626609802246,-0.287,1.457,0.207,1.499,daniel
221.26523995399475,-0.185,1.635,0.176,1.655,daniel
221.2755570411682,-0.037,1.804,0.155,1.811,daniel
221.28582906723025,0.097,1.872,0.319,1.901,daniel
221.2958309650421,0.156,1.638,0.471,1.711,daniel
221.3061001300812,0.093,1.124,0.43,1.207,daniel
221.31631207466123,0.042,0.732,0.237,0.771,daniel
221.3263051509857,-0.01,0.565,-0.006,0.565,daniel
221.34016394615173,-0.095,0.516,-0.212,0.566,daniel
221.36329913139343,-0.263,0.492,-0.37,0.669,daniel
221.3635630607605,-0.263,0.492,-0.37,0.669,daniel
221.36532616615293,-0.351,0.531,-0.354,0.728,daniel
221.3755309581757,-0.448,0.729,-0.259,0.894,daniel
221.38565611839292,-0.509,0.989,-0.159,1.124,daniel
221.3963689804077,-0.562,1.161,-0.182,1.303,daniel
221.4063880443573,-0.61,1.22,-0.262,1.389,daniel
221.41653895378116,-0.653,1.164,-0.314,1.371,daniel
221.42672896385196,-0.65,1.01,-0.302,1.238,daniel
221.46086812019348,-0.636,0.67,-0.142,0.935,daniel
221.46112203598025,-0.636,0.67,-0.142,0.935,daniel
221.46135210990903,-0.636,0.67,-0.142,0.935,daniel
221.46559691429135,-0.635,0.617,0.004,0.885,daniel
221.4760789871216,-0.584,0.603,0.175,0.857,daniel
221.48666405677795,-0.484,0.677,0.256,0.871,daniel
221.4962079524994,-0.435,0.765,0.25,0.915,daniel
221.50673699378967,-0.43,0.824,0.181,0.947,daniel
221.5164589881897,-0.436,0.886,0.11,0.994,daniel
221.5270049571991,-0.434,0.922,0.037,1.02,daniel
221.56226897239685,-0.436,0.905,-0.16,1.017,daniel
221.5625240802765,-0.436,0.905,-0.16,1.017,daniel
221.56275486946103,-0.436,0.905,-0.16,1.017,daniel
221.5659291744232,-0.428,0.863,-0.194,0.983,daniel
221.57647585868835,-0.419,0.826,-0.185,0.944,daniel
221.5867409706116,-0.422,0.81,-0.135,0.923,daniel
221.59676098823547,-0.443,0.812,-0.076,0.928,daniel
221.6069710254669,-0.469,0.821,-0.024,0.946,daniel
221.61704802513125,-0.482,0.819,0.017,0.95,daniel
221.62726402282715,-0.495,0.836,0.035,0.972,daniel
221.6411600112915,-0.491,0.851,0.04,0.983,daniel
221.6652991771698,-0.424,0.853,0.021,0.953,daniel
221.6655859947205,-0.424,0.853,0.021,0.953,daniel
221.6672010421753,-0.398,0.876,0.021,0.962,daniel
221.6766710281372,-0.376,0.905,0.022,0.98,daniel
221.68670797348025,-0.362,0.927,0.018,0.995,daniel
221.69717001914975,-0.355,0.932,0.007,0.997,daniel
221.70739817619324,-0.353,0.919,-0.016,0.985,daniel
221.71728205680847,-0.364,0.904,-0.046,0.976,daniel
221.72768187522888,-0.384,0.895,-0.081,0.977,daniel
221.76248598098755,-0.446,0.937,-0.198,1.056,daniel
221.7626509666443,-0.446,0.937,-0.198,1.056,daniel
221.76279997825625,-0.446,0.937,-0.198,1.056,daniel
221.7666380405426,-0.452,0.933,-0.225,1.061,daniel
221.7771120071411,-0.455,0.905,-0.236,1.04,daniel
221.78785920143127,-0.445,0.854,-0.227,0.989,daniel
221.7976849079132,-0.434,0.792,-0.203,0.926,daniel
221.80803298950195,-0.445,0.735,-0.211,0.885,daniel
221.8178179264069,-0.493,0.708,-0.24,0.895,daniel
221.82806301116943,-0.56,0.712,-0.261,0.943,daniel
221.862676858902,-0.69,0.794,-0.257,1.083,daniel
221.86292600631717,-0.69,0.794,-0.257,1.083,daniel
221.86315989494324,-0.69,0.794,-0.257,1.083,daniel
221.86696410179135,-0.685,0.833,-0.21,1.099,daniel
221.87744307518005,-0.664,0.879,-0.189,1.118,daniel
221.88799691200256,-0.642,0.919,-0.194,1.138,daniel
221.89810919761655,-0.619,0.97,-0.204,1.169,daniel
221.9081079959869,-0.601,1.072,-0.171,1.241,daniel
221.9180510044098,-0.585,1.211,-0.097,1.348,daniel
221.92816400527957,-0.588,1.35,-0.033,1.473,daniel
221.94217205047607,-0.593,1.468,0.02,1.583,daniel
221.9650089740753,-0.55,1.445,0.159,1.554,daniel
221.9652688503265,-0.55,1.445,0.159,1.554,daniel
221.9673068523407,-0.554,1.277,0.197,1.406,daniel
221.97754907608032,-0.539,1.125,0.224,1.267,daniel
221.9885220527649,-0.518,0.985,0.209,1.132,daniel
221.99833798408508,-0.489,0.863,0.133,1.001,daniel
222.00838589668277,-0.432,0.756,-0.009,0.871,daniel
222.0182831287384,-0.39,0.673,-0.093,0.783,daniel
222.0289351940155,-0.421,0.591,-0.074,0.729,daniel
222.0594909191132,-0.67,0.479,0.043,0.825,daniel
222.0596480369568,-0.67,0.479,0.043,0.825,daniel
222.05979418754575,-0.67,0.479,0.043,0.825,daniel
222.0684239864349,-0.665,0.495,0.168,0.846,daniel
222.07825803756717,-0.626,0.551,0.139,0.845,daniel
222.08829998970032,-0.636,0.659,0.088,0.92,daniel
222.09872102737427,-0.657,0.799,0.038,1.035,daniel
222.10818696022037,-0.709,0.9,-0.013,1.146,daniel
222.11909103393555,-0.729,0.927,-0.047,1.18,daniel
222.1292278766632,-0.77,0.913,-0.153,1.204,daniel
222.16462206840515,-0.837,0.629,-0.249,1.076,daniel
222.1650722026825,-0.837,0.629,-0.249,1.076,daniel
